file_path,signal_variance,rhythm_echo_strength,centroid_variance,spectral_slope,mfcc_12_max,mfcc_12_std,zcr_mean,spectral_crest_max,spectral_flatness_range,spectral_contrast_mean,rms_mean,rms_std,tempogram_mean,label
../data/raw/pump/id_00/normal/00000467.wav,9.151e-05,0.52766949,6339.96838364,-5.228e-05,5.2038765,3.33568358,0.07730912,47.4299469,0.03613408,15.20545486,0.00951202,0.00079677,0.27407509,0
../data/raw/pump/id_00/normal/00000524.wav,9.067e-05,0.82375205,8658.42050584,-4.701e-05,3.6318469,3.76275325,0.09500892,65.82820892,0.04162174,17.30930313,0.00945923,0.00095461,0.26626886,0
../data/raw/pump/id_00/normal/00000627.wav,9.414e-05,0.6297217,9003.07494375,-5.274e-05,7.85073853,3.80485868,0.07143414,50.71755981,0.02523636,15.5313096,0.00965081,0.00083231,0.2568843,0
../data/raw/pump/id_00/normal/00000710.wav,7.385e-05,0.63062572,5346.9181531,-4.319e-05,16.6211319,3.07372379,0.123284,53.20782089,0.06527086,16.93475339,0.00853829,0.0008027,0.27226498,0
../data/raw/pump/id_00/normal/00000754.wav,8.873e-05,2.6862042,5271.43829519,-4.438e-05,9.65494347,3.5436821,0.0954738,58.55108643,0.02792003,17.37727127,0.00935198,0.00096283,0.27182147,0
../data/raw/pump/id_00/normal/00000966.wav,8.854e-05,1.21171522,11899.4820495,-4.95e-05,5.61110306,3.075387,0.10510839,33.63755035,0.07884716,14.46042217,0.00936383,0.00071484,0.26675955,0
../data/raw/pump/id_00/normal/00000567.wav,8.554e-05,2.96413112,6055.55622264,-4.225e-05,10.77700043,3.68081522,0.09128051,63.82859039,0.02706302,17.55530925,0.00920104,0.00073105,0.26924217,0
../data/raw/pump/id_00/normal/00000600.wav,7.116e-05,0.23016104,18657.60592906,-5.151e-05,17.08349609,3.82373786,0.15726244,24.02935791,0.09221799,15.59411279,0.00818973,0.00191651,0.26927069,0
../data/raw/pump/id_00/normal/00000777.wav,8.957e-05,2.02248049,5174.23995167,-4.699e-05,12.24977875,3.75596809,0.10314902,55.2947731,0.02859082,17.08010321,0.00941173,0.00079231,0.26979093,0
../data/raw/pump/id_00/normal/00000972.wav,6.96e-05,0.1371365,7183.96909535,-5.291e-05,5.43926907,3.12199998,0.1625181,17.57847977,0.07334603,14.95924145,0.00823774,0.00123734,0.27504974,0
../data/raw/pump/id_00/normal/00000389.wav,7.534e-05,0.9777813,9405.97846606,-4.494e-05,9.85297394,3.21016717,0.10590243,47.865448,0.06263422,16.89125912,0.0086322,0.00073938,0.26489037,0
../data/raw/pump/id_00/normal/00000203.wav,9.321e-05,1.03481066,25079.41892143,-4.864e-05,9.49423409,4.29835129,0.0692283,67.05840302,0.05459317,15.69163422,0.00959936,0.00085545,0.24923934,0
../data/raw/pump/id_00/normal/00000834.wav,7.344e-05,0.96945918,13153.64488821,-4.457e-05,14.14962578,3.67863512,0.10517079,45.57123184,0.08100259,16.8622206,0.00850728,0.00084643,0.24124722,0
../data/raw/pump/id_00/normal/00000521.wav,9.65e-05,0.6946317,6047.02015262,-5.826e-05,8.17412663,3.13336968,0.07319071,36.86103058,0.02450908,14.99501352,0.00977896,0.00072224,0.27282756,0
../data/raw/pump/id_00/abnormal/00000083.wav,0.0001497,0.72273749,28422.93032832,-6.526e-05,15.29474545,4.13034916,0.11920927,61.16183472,0.12303688,16.19391574,0.01181595,0.00309445,0.24417767,1
../data/raw/pump/id_00/normal/00000122.wav,8.081e-05,0.59952682,8073.64235442,-4.773e-05,16.63025284,3.72733355,0.12113431,42.27473831,0.06711085,16.57087366,0.00892472,0.00089515,0.26006283,0
../data/raw/pump/id_00/abnormal/00000039.wav,0.00022516,1.40557671,34651.97280689,-7.752e-05,13.40531254,4.29374695,0.10118654,79.60173798,0.10688473,15.73281593,0.01449843,0.00378581,0.2557693,1
../data/raw/pump/id_00/normal/00000276.wav,7.034e-05,0.23868516,5293.92958994,-5.537e-05,10.58277225,3.37215209,0.15049515,26.74070549,0.06838035,15.09818133,0.00835474,0.00048527,0.27556638,0
../data/raw/pump/id_00/normal/00000954.wav,7.059e-05,0.4872722,10845.66148092,-5.293e-05,8.37531853,3.07355666,0.15900185,25.50725746,0.10473257,14.88155053,0.00835268,0.00073638,0.27365621,0
../data/raw/pump/id_00/normal/00000183.wav,0.00010316,0.66743177,18117.73516696,-6.039e-05,11.91083908,3.60186195,0.08798579,36.82582855,0.06427696,14.63229358,0.01011565,0.00062265,0.25240585,0
../data/raw/pump/id_00/abnormal/00000136.wav,8.993e-05,0.75864625,32562.36406108,-4.878e-05,10.56464958,3.19998455,0.05689023,59.47245026,0.10681558,15.35127547,0.00940578,0.00101314,0.25485881,1
../data/raw/pump/id_00/abnormal/00000043.wav,0.00027562,2.25042939,30506.61323699,-8.544e-05,11.3699255,3.89272976,0.10038158,67.62233734,0.05388343,16.0436111,0.01562276,0.00550181,0.24934933,1
../data/raw/pump/id_00/normal/00000214.wav,6.473e-05,0.4036319,12307.91498615,-4.108e-05,12.54573631,4.00944376,0.1159239,55.85073471,0.08679133,16.77450042,0.00798145,0.00088054,0.26523706,0
../data/raw/pump/id_00/normal/00000661.wav,9.918e-05,1.81741261,5229.94879014,-5.602e-05,10.77649307,3.45631719,0.06794753,53.67739487,0.022756,15.00185295,0.00991849,0.000655,0.26977857,0
../data/raw/pump/id_00/abnormal/00000033.wav,0.00027221,0.83607483,33403.21304582,-8.449e-05,13.27579784,4.04286861,0.10150166,72.34099579,0.06384329,16.31726483,0.0154255,0.00573871,0.24901692,1
../data/raw/pump/id_00/normal/00000490.wav,9.76e-05,1.24351943,5681.57963679,-5.713e-05,7.61382341,3.02965689,0.07458847,43.05963516,0.0311309,14.91073708,0.00983711,0.00067852,0.26451647,0
../data/raw/pump/id_00/normal/00001003.wav,8.804e-05,0.32919329,9810.90777024,-5.301e-05,4.5114398,3.59454703,0.08282217,38.23447418,0.04961305,15.49356174,0.00934332,0.00062907,0.25570179,0
../data/raw/pump/id_00/normal/00000814.wav,0.00010256,0.98858589,18773.05808134,-6.126e-05,11.25413132,3.51995063,0.08759578,42.99407578,0.09420134,14.84142252,0.01008525,0.00069454,0.25102772,0
../data/raw/pump/id_00/normal/00000417.wav,8.817e-05,0.37631613,33960.80890953,-5.848e-05,9.62199593,3.50828862,0.11195993,39.15509415,0.09720401,15.36047602,0.00930513,0.00108111,0.26788348,0
../data/raw/pump/id_00/normal/00000051.wav,7.491e-05,0.66266173,21865.59669641,-4.44e-05,15.3227787,3.9669416,0.12230431,59.10979462,0.09352028,16.64663539,0.00859576,0.00087968,0.25794665,0
../data/raw/pump/id_00/normal/00000860.wav,9.879e-05,0.92480576,10289.88016037,-5.781e-05,10.15199661,3.10305047,0.07538407,46.57564545,0.0446942,15.06225414,0.00989424,0.00072181,0.26906556,0
../data/raw/pump/id_00/normal/00000315.wav,8.494e-05,0.37429932,8652.37119933,-5.102e-05,3.76562309,3.24991989,0.08492662,46.15458298,0.03784394,15.914356,0.00916977,0.00072056,0.26579536,0
../data/raw/pump/id_00/normal/00000213.wav,9.046e-05,0.40354443,12943.16174608,-5.033e-05,4.02822447,3.47430229,0.06848106,53.99749374,0.04250978,15.14255653,0.00945773,0.00084917,0.26690286,0
../data/raw/pump/id_00/normal/00000987.wav,0.00010392,1.361745,11415.14221298,-5.588e-05,11.10299492,3.35573578,0.06451397,61.10689163,0.03613166,14.94019048,0.01013717,0.00084235,0.25963406,0
../data/raw/pump/id_00/normal/00000287.wav,8.246e-05,0.27411112,10479.72570391,-5.048e-05,4.41295004,3.39828086,0.08606386,36.86041641,0.04162329,15.67470516,0.009038,0.00064536,0.26083538,0
../data/raw/pump/id_00/normal/00000409.wav,9.721e-05,1.2479161,7324.04817832,-5.762e-05,11.58655834,3.65311742,0.07736528,45.62544632,0.03365993,14.56054924,0.00981526,0.00067739,0.26916761,0
../data/raw/pump/id_00/normal/00000719.wav,9.861e-05,1.03819537,5248.10051173,-5.774e-05,10.28150749,3.30482912,0.07185846,39.0604248,0.02845069,15.11208317,0.0098852,0.00073511,0.265784,0
../data/raw/pump/id_00/normal/00000528.wav,9.691e-05,0.61293429,22223.93951077,-4.761e-05,19.1727066,4.75766087,0.06190876,75.36277771,0.03296587,16.07090924,0.00953988,0.00236636,0.26569953,0
../data/raw/pump/id_00/normal/00000833.wav,0.00010091,1.17158616,11487.24457118,-5.914e-05,10.43660164,3.47624421,0.076877,41.47122955,0.04415116,14.69635375,0.00998433,0.00090592,0.26136388,0
../data/raw/pump/id_00/normal/00000151.wav,0.00010438,0.82353318,14029.32886654,-6.068e-05,9.94709492,3.59942913,0.08800139,34.10064316,0.06299055,14.85277858,0.01017739,0.00066019,0.25023861,0
../data/raw/pump/id_00/normal/00000055.wav,0.00010384,0.93545026,12072.65506051,-6.011e-05,14.22133255,3.63607645,0.08987495,32.78865814,0.04877144,14.83546112,0.01015167,0.00058458,0.26193801,0
../data/raw/pump/id_00/normal/00000408.wav,7.831e-05,0.84476429,8510.66803507,-4.211e-05,16.45519638,3.37531686,0.09832549,55.04508972,0.0506084,17.52729641,0.00878283,0.00093543,0.26471763,0
../data/raw/pump/id_00/abnormal/00000006.wav,0.00021826,1.82810211,21699.90258868,-7.739e-05,15.86182117,3.88864326,0.08806223,72.76482391,0.05745541,15.34884904,0.01415012,0.00415581,0.24515563,1
../data/raw/pump/id_00/abnormal/00000065.wav,0.00015558,1.17652583,30424.23500219,-6.789e-05,11.62986851,3.4387157,0.12176611,34.92406464,0.11701152,14.79619517,0.01207405,0.0030201,0.24668041,1
../data/raw/pump/id_00/normal/00000740.wav,9.338e-05,2.7211206,6731.01854001,-4.299e-05,2.0584619,3.62484884,0.08233389,87.15908051,0.04286131,16.72896289,0.00957975,0.00111221,0.26653776,0
../data/raw/pump/id_00/normal/00000499.wav,9.893e-05,1.34263682,4896.36145508,-5.704e-05,11.35462952,3.32298517,0.07034838,57.30152893,0.02134706,15.08993112,0.00989851,0.00076959,0.27216667,0
../data/raw/pump/id_00/normal/00000725.wav,7.402e-05,0.18364096,28111.57511915,-5.428e-05,7.48398113,3.85494733,0.15369471,28.08625603,0.11723984,15.19885661,0.008526,0.00101704,0.27873231,0
../data/raw/pump/id_00/normal/00000993.wav,9.949e-05,1.19407427,7710.87161322,-5.784e-05,9.35124779,2.92140555,0.07622648,42.3354187,0.0327862,15.07505346,0.00993104,0.00066779,0.25479302,0
../data/raw/pump/id_00/normal/00000674.wav,0.00010052,1.86375988,7039.37864636,-5.64e-05,10.78394508,2.99960637,0.06840306,52.68222809,0.03958155,15.07368012,0.00998491,0.00070583,0.26094256,0
../data/raw/pump/id_00/normal/00000998.wav,7.157e-05,1.46492875,12074.8717971,-4.269e-05,13.08669662,3.59296703,0.10459515,48.30325699,0.05683595,17.03457513,0.00840679,0.00075304,0.25891154,0
../data/raw/pump/id_00/normal/00000840.wav,9.345e-05,1.27774262,13271.49677847,-5.174e-05,5.74548817,3.13750362,0.10357179,38.33023453,0.073377,14.39737765,0.00961224,0.00083261,0.25448547,0
../data/raw/pump/id_00/normal/00000442.wav,0.00010271,0.66439056,8490.97652557,-5.616e-05,10.14430714,3.47667217,0.06729233,51.65068054,0.02788283,15.09432645,0.01005469,0.00101259,0.26567866,0
../data/raw/pump/id_00/normal/00000356.wav,9.241e-05,1.61708307,19631.3760755,-4.933e-05,8.30635357,3.62843966,0.06841086,63.95521545,0.06996149,15.22698733,0.00954664,0.00092013,0.25396989,0
../data/raw/pump/id_00/normal/00000913.wav,8.649e-05,0.83172363,8459.52013039,-4.705e-05,9.33390331,3.17227793,0.10349846,58.23373032,0.05900135,16.57715953,0.00922663,0.00099377,0.26344513,0
../data/raw/pump/id_00/normal/00000721.wav,9.655e-05,0.84831876,16242.91095122,-5.081e-05,11.84184456,3.81286359,0.0606982,61.84699631,0.03588645,15.55012446,0.00977703,0.00081935,0.25760056,0
../data/raw/pump/id_00/normal/00000853.wav,8.733e-05,0.84183007,9121.33038032,-4.67e-05,19.12959671,3.51243424,0.10330658,62.11524582,0.05149869,16.88083861,0.00928246,0.00090324,0.25445665,0
../data/raw/pump/id_00/normal/00000820.wav,9.373e-05,0.60729331,25033.46524063,-5.254e-05,8.07299423,3.55582976,0.07271335,56.89407349,0.05213144,15.07734888,0.00962126,0.0008797,0.24529221,0
../data/raw/pump/id_00/normal/00000375.wav,8.037e-05,0.43301195,9476.86785564,-4.322e-05,15.29500771,3.78997183,0.10845772,81.47107697,0.05698229,17.09699861,0.00886738,0.00120263,0.26389706,0
../data/raw/pump/id_00/normal/00000855.wav,9.435e-05,1.93746412,17574.89022465,-4.993e-05,7.16157007,3.34409404,0.0939996,37.86074829,0.07369222,14.36714697,0.00966481,0.00074021,0.26089163,0
../data/raw/pump/id_00/abnormal/00000045.wav,0.0002499,1.40756929,14409.30393292,-8.923e-05,9.17439938,3.02039957,0.0876769,44.83546066,0.05403053,15.04783535,0.01512662,0.00450405,0.25230896,1
../data/raw/pump/id_00/normal/00000752.wav,9.106e-05,0.95460868,7752.22019207,-5.046e-05,9.00702,3.78176236,0.07278043,59.79112625,0.0402339,15.1937836,0.00948593,0.00085859,0.2673169,0
../data/raw/pump/id_00/abnormal/00000133.wav,8.121e-05,1.02327418,15083.53197949,-4.749e-05,3.56676269,2.57511282,0.10946392,32.19358063,0.09043133,14.38846078,0.00897598,0.00057759,0.2746199,1
../data/raw/pump/id_00/normal/00000269.wav,9.566e-05,0.94120431,10774.08317841,-5.761e-05,8.04788399,3.10015941,0.07280539,40.66818619,0.04149519,14.70246481,0.00974071,0.00061065,0.26441347,0
../data/raw/pump/id_00/normal/00000626.wav,7.575e-05,0.50618619,29457.99705551,-5.271e-05,7.22226429,3.38882756,0.13784039,41.75695801,0.09940783,15.17494479,0.00854326,0.00158242,0.2765909,0
../data/raw/pump/id_00/abnormal/00000060.wav,0.00025734,2.74319053,11372.39856956,-9.114e-05,5.76072979,3.59802437,0.09710245,39.06653976,0.03729894,16.2568491,0.01576827,0.00272632,0.26685106,1
../data/raw/pump/id_00/normal/00000003.wav,9.407e-05,2.55316997,11890.34826031,-4.61e-05,4.80548763,4.17795897,0.1017575,60.44408417,0.07688864,16.47184333,0.00963917,0.0008577,0.25159279,0
../data/raw/pump/id_00/normal/00000727.wav,4.067e-05,0.14898357,38005.23891515,-3.031e-05,15.93320274,4.49260616,0.27936864,18.16732407,0.16983941,15.58015871,0.00634961,0.00042791,0.27589192,0
../data/raw/pump/id_00/normal/00000558.wav,0.00010336,1.89626133,8500.36719438,-5.222e-05,11.40792656,3.61223269,0.0542351,76.19631195,0.02562394,15.00521402,0.01010393,0.00089385,0.26426233,0
../data/raw/pump/id_00/normal/00000645.wav,9.919e-05,1.71515405,6085.21864905,-5.699e-05,10.03062153,3.06649566,0.07101918,48.34253693,0.03362309,14.99118222,0.00991891,0.00066737,0.27669555,0
../data/raw/pump/id_00/normal/00000976.wav,0.00010081,1.59657013,10854.80976458,-4.965e-05,10.59218407,3.66284728,0.05756415,54.68375778,0.0211288,15.55467149,0.00998699,0.00083975,0.25528815,0
../data/raw/pump/id_00/normal/00000598.wav,9.793e-05,1.8307004,9369.03381366,-5.385e-05,14.14894295,3.56795168,0.07975988,43.56374741,0.03759181,15.32541421,0.00984962,0.00076321,0.25766928,0
../data/raw/pump/id_00/normal/00000041.wav,7.976e-05,0.61926997,18377.22831323,-4.651e-05,18.82467842,3.84494114,0.11837778,53.555439,0.0795415,16.49752184,0.00887452,0.00082485,0.25344141,0
../data/raw/pump/id_00/normal/00000750.wav,9.446e-05,1.10081732,5698.10705369,-5.689e-05,10.11799431,3.20502973,0.0701565,44.51950455,0.01992018,15.00458618,0.00967128,0.00075128,0.2727016,0
../data/raw/pump/id_00/normal/00000523.wav,9.874e-05,1.25815427,5659.61108956,-5.745e-05,7.27507353,3.12876225,0.07233115,48.59864807,0.0305954,15.01579869,0.00989695,0.00064213,0.26638521,0
../data/raw/pump/id_00/normal/00000193.wav,0.00010515,1.07751715,16817.76893394,-5.969e-05,14.79310989,3.8450892,0.0858595,38.23895645,0.06704339,14.78579117,0.01020948,0.00069584,0.25799189,0
../data/raw/pump/id_00/normal/00000387.wav,7.854e-05,0.67568767,11351.07578892,-4.36e-05,15.43385983,3.4275341,0.10774324,81.51828003,0.0679021,17.02326465,0.00875808,0.00121195,0.26172643,0
../data/raw/pump/id_00/abnormal/00000048.wav,0.00023242,0.94604051,4814.87703424,-9.587e-05,5.32399416,3.19439292,0.09181248,33.69261551,0.02408638,15.02462699,0.01508638,0.00202119,0.27252173,1
../data/raw/pump/id_00/normal/00000234.wav,9.454e-05,1.18578947,8338.5260324,-5.552e-05,11.20814991,3.19850087,0.07354483,44.45363235,0.03018256,15.20648358,0.00968645,0.00059973,0.24848986,0
../data/raw/pump/id_00/normal/00000070.wav,9.835e-05,3.02287436,13446.8871741,-4.628e-05,5.65285444,3.86009026,0.09115103,55.66149902,0.05683214,16.37123165,0.00985129,0.00094903,0.25251392,0
../data/raw/pump/id_00/normal/00000431.wav,9.764e-05,1.30325043,8855.68569086,-5.679e-05,10.30641937,3.48873401,0.07218138,42.40254974,0.05823211,14.90389437,0.00983704,0.00071001,0.26440633,0
../data/raw/pump/id_00/normal/00000877.wav,0.00010188,0.91120666,9106.41685402,-5.872e-05,9.42056084,3.281564,0.0779144,39.47578049,0.05204427,14.74686659,0.01004952,0.00069638,0.25923451,0
../data/raw/pump/id_00/normal/00000124.wav,0.00010463,0.79720253,10759.94068132,-6.02e-05,11.25672531,3.54026604,0.08751622,37.31840134,0.04059084,14.86212561,0.01018303,0.00069121,0.25938326,0
../data/raw/pump/id_00/normal/00000321.wav,6.834e-05,0.27243894,20515.53034155,-4.821e-05,8.36885452,3.2655828,0.17547705,19.92427635,0.10804298,15.11309638,0.00820894,0.00081386,0.27370167,0
../data/raw/pump/id_00/normal/00000864.wav,9.966e-05,1.21559548,15386.43663441,-5.702e-05,12.37314034,3.58831382,0.07113618,47.99977112,0.05171754,14.69078513,0.00992401,0.00084762,0.25365188,0
../data/raw/pump/id_00/normal/00000396.wav,9.059e-05,0.89772099,11269.0994298,-5.501e-05,9.06676674,3.9422617,0.08501554,37.19630051,0.0482947,15.68105994,0.00946335,0.00082804,0.26613152,0
../data/raw/pump/id_00/normal/00000116.wav,0.00010023,0.68718845,35219.33858252,-5.15e-05,19.33339882,4.77556419,0.07576003,64.4859848,0.09285355,15.33843421,0.0098383,0.00164356,0.2407417,0
../data/raw/pump/id_00/normal/00000992.wav,0.0001017,1.67414856,8568.78738943,-5.71e-05,11.00802708,3.12435746,0.07093494,45.72596741,0.03398671,15.35370375,0.01004569,0.0006412,0.26307303,0
../data/raw/pump/id_00/normal/00000876.wav,9.952e-05,1.46998954,9941.81247788,-5.767e-05,11.14300251,3.08218312,0.07681772,43.22227859,0.05579475,14.82572398,0.00993499,0.00064847,0.26250199,0
../data/raw/pump/id_00/normal/00000670.wav,8.768e-05,0.94211882,7383.16174925,-5.053e-05,5.36131048,3.55192709,0.06810041,54.13287735,0.02799356,15.09878547,0.00930863,0.00085514,0.26541312,0
../data/raw/pump/id_00/abnormal/00000018.wav,0.00020779,0.8768791,36010.6953921,-7.836e-05,9.22049904,3.55047202,0.10389939,44.76314163,0.09749623,14.54480981,0.01371407,0.00435305,0.253102,1
../data/raw/pump/id_00/normal/00000907.wav,0.00010059,1.49094284,9212.30304848,-5.72e-05,9.8278141,3.18264151,0.07263691,47.36901093,0.04656596,15.21435103,0.00999235,0.00060627,0.26865363,0
../data/raw/pump/id_00/normal/00000768.wav,7.01e-05,0.72013777,5484.96521839,-4.4e-05,11.30462837,3.19837356,0.1102798,54.21120834,0.04097749,16.78926512,0.00832242,0.00073635,0.27331919,0
../data/raw/pump/id_00/normal/00000252.wav,6.266e-05,0.33832994,8129.94503578,-4.207e-05,11.39056206,3.49789,0.11220797,45.34500504,0.04879345,16.36855168,0.00786529,0.00075687,0.26904962,0
../data/raw/pump/id_00/normal/00000448.wav,0.00010035,2.57286763,15811.33516784,-4.606e-05,19.38596725,4.63794279,0.04464575,90.70835114,0.01693227,15.12824847,0.00994892,0.0009729,0.25625209,0
../data/raw/pump/id_00/normal/00000117.wav,9.408e-05,0.29129931,19340.01743433,-5.374e-05,12.66526413,4.44504786,0.08701234,58.04152679,0.10783076,15.55357582,0.00961733,0.00110225,0.25782182,0
../data/raw/pump/id_00/normal/00000951.wav,9.929e-05,0.99660164,8415.46094414,-5.797e-05,9.36879349,3.23973942,0.07480219,43.73759079,0.03182,14.77926593,0.00991722,0.00071017,0.26854496,0
../data/raw/pump/id_00/normal/00000304.wav,0.00010356,5.24857807,12132.65905615,-3.908e-05,13.8938694,3.57212281,0.06477137,78.8108902,0.0414836,17.17525742,0.01012121,0.00080999,0.25580522,0
../data/raw/pump/id_00/normal/00000582.wav,9.819e-05,1.22361445,5552.70518225,-4.415e-05,4.34586859,3.24504733,0.08580178,78.65267944,0.04333679,16.61632193,0.00981885,0.00118441,0.26225307,0
../data/raw/pump/id_00/normal/00000410.wav,7.504e-05,0.67898011,6509.08948981,-4.508e-05,9.61842155,3.20979691,0.11059336,60.16601562,0.04049464,16.70091319,0.00861457,0.000723,0.26884905,0
../data/raw/pump/id_00/normal/00000536.wav,8.309e-05,0.45890942,32919.6793685,-5.373e-05,15.78424072,3.2360642,0.13850339,37.51787949,0.11186564,14.9301355,0.00902187,0.00115465,0.27469284,0
../data/raw/pump/id_00/normal/00000086.wav,0.00010351,1.67331302,14536.23248106,-5.84e-05,10.40009308,3.85985518,0.0848221,46.0825386,0.05503469,14.76759508,0.0101341,0.00063472,0.25682173,0
../data/raw/pump/id_00/abnormal/00000010.wav,0.00020378,2.40797567,30295.58754282,-7.51e-05,8.52964592,3.87714672,0.08780638,59.73035431,0.06404275,14.99436718,0.01365933,0.00408236,0.24493246,1
../data/raw/pump/id_00/normal/00000720.wav,9.637e-05,1.40317512,6484.71811778,-5.691e-05,11.27787685,3.03135967,0.06887418,48.14913559,0.03452371,15.03301354,0.00977509,0.00069578,0.26010982,0
../data/raw/pump/id_00/normal/00000248.wav,9.546e-05,0.64534605,18506.29655319,-5.644e-05,10.73009205,3.15613151,0.07986596,42.29159546,0.06938426,14.67687676,0.00972609,0.00069158,0.2625576,0
../data/raw/pump/id_00/normal/00000511.wav,3.799e-05,0.20146485,24997.67095341,-2.415e-05,9.01706505,4.55091667,0.31688517,25.82839966,0.20035407,16.43499153,0.00613246,0.00049893,0.27137972,0
../data/raw/pump/id_00/normal/00000493.wav,0.00010274,0.99375463,6981.3427,-5.768e-05,8.88007736,3.20185757,0.06585557,60.25751114,0.02520497,14.95628174,0.01007914,0.00085216,0.26512539,0
../data/raw/pump/id_00/normal/00000143.wav,7.919e-05,0.18884142,10130.50860599,-5.483e-05,8.89560509,3.16182852,0.16061177,16.99496269,0.11094318,15.00537675,0.00875077,0.00149059,0.27396621,0
../data/raw/pump/id_00/normal/00000182.wav,5.212e-05,0.14974222,49886.16434681,-3.307e-05,17.99330139,3.64601254,0.25792638,18.00276375,0.21839404,15.36438883,0.00712065,0.00111101,0.26901492,0
../data/raw/pump/id_00/normal/00000059.wav,7.015e-05,0.22249368,104358.91158911,-4.985e-05,11.65800476,3.95853496,0.17511669,28.93622017,0.20762262,14.89076498,0.0082369,0.00143686,0.26271953,0
../data/raw/pump/id_00/abnormal/00000096.wav,9.562e-05,1.46704304,13272.09344732,-4.756e-05,12.1548996,3.83469152,0.05513366,55.34078217,0.02409946,15.43106577,0.00971439,0.00084376,0.26593303,1
../data/raw/pump/id_00/normal/00000296.wav,8.631e-05,0.93482059,13979.16867768,-4.948e-05,4.95461655,2.96905494,0.11260577,33.99051666,0.10765851,14.22288181,0.00925235,0.00056662,0.26559748,0
../data/raw/pump/id_00/normal/00000237.wav,9.114e-05,0.48694688,13232.51023704,-5.008e-05,7.80182886,3.68825388,0.07144662,58.67258072,0.03684041,15.4177832,0.00945197,0.00121337,0.26406317,0
../data/raw/pump/id_00/normal/00000098.wav,0.00010144,1.05219018,13558.92983563,-5.934e-05,13.94443035,3.65156221,0.09043811,40.86856461,0.04989816,14.81848222,0.0100249,0.00070044,0.2633053,0
../data/raw/pump/id_00/normal/00000764.wav,9.69e-05,1.48060834,5361.62549722,-5.695e-05,11.12894058,3.45197415,0.06693509,45.02862549,0.02317476,15.01467264,0.00980151,0.00062581,0.26960082,0
../data/raw/pump/id_00/normal/00000357.wav,8.801e-05,1.32590759,9467.53458152,-4.268e-05,8.63184357,3.84295964,0.09102935,82.37356567,0.04799621,16.32134825,0.00926077,0.00138983,0.27271293,0
../data/raw/pump/id_00/normal/00000971.wav,9.801e-05,1.3282361,10853.02982384,-5.701e-05,8.49946785,3.07276511,0.07849472,48.15654755,0.04670523,14.93766744,0.00985665,0.00069412,0.25138455,0
../data/raw/pump/id_00/normal/00000058.wav,8.237e-05,1.06117284,15390.58127336,-4.743e-05,14.68319035,4.22418308,0.11723274,42.5807724,0.07083197,16.69070962,0.00902705,0.000744,0.25724582,0
../data/raw/pump/id_00/normal/00000711.wav,7.823e-05,0.83815604,4691.76767846,-4.328e-05,17.66803932,3.14492893,0.10899436,60.62830353,0.04376599,17.2994531,0.00879628,0.0007563,0.26279808,0
../data/raw/pump/id_00/normal/00000110.wav,0.00010336,1.1258626,14899.12662592,-5.944e-05,10.63565254,3.29912591,0.08880479,40.13661194,0.07397358,14.5933063,0.01012296,0.00064188,0.26516341,0
../data/raw/pump/id_00/abnormal/00000046.wav,0.00020437,0.3045004,19894.34353277,-8.089e-05,-0.16997671,4.26593113,0.15356523,35.31450653,0.09682491,15.7138484,0.01405047,0.00251359,0.26324075,1
../data/raw/pump/id_00/abnormal/00000105.wav,7.79e-05,0.66658169,6248.89045621,-4.169e-05,20.73131752,3.42500544,0.10312406,68.06409454,0.06241656,17.10685371,0.00874835,0.00103951,0.27066799,1
../data/raw/pump/id_00/normal/00000800.wav,7.552e-05,0.74992687,5239.45741625,-4.421e-05,12.6660347,3.64887238,0.09830833,51.54539108,0.03500132,16.86545652,0.00863414,0.00083163,0.271091,0
../data/raw/pump/id_00/normal/00000247.wav,7.229e-05,0.96674401,8405.52490659,-4.266e-05,14.42257309,3.10954976,0.1090084,52.71474457,0.05977418,16.91793274,0.00843613,0.00089253,0.26586762,0
../data/raw/pump/id_00/normal/00000253.wav,9.685e-05,0.79500049,8605.78893859,-5.696e-05,9.74371719,3.40687275,0.07923572,40.35649109,0.04183363,14.78758225,0.00978877,0.00079555,0.26816941,0
../data/raw/pump/id_00/normal/00000980.wav,8.896e-05,0.86746407,9272.78693845,-5.235e-05,5.48420906,3.79202461,0.09084995,40.01484299,0.04353752,15.86607082,0.00939019,0.0007082,0.2591309,0
../data/raw/pump/id_00/normal/00000444.wav,7.625e-05,1.12812459,6842.54585159,-4.299e-05,14.3621788,3.68671298,0.10276682,51.73374176,0.04011917,17.17602052,0.0086675,0.00089102,0.26848598,0
../data/raw/pump/id_00/normal/00000195.wav,9.563e-05,0.63455272,24049.83833761,-5.285e-05,10.11791706,4.39906645,0.08096109,56.04217148,0.08271305,15.10586011,0.00971987,0.00089366,0.248003,0
../data/raw/pump/id_00/normal/00000140.wav,0.00010135,1.22738218,27561.40361251,-5.292e-05,15.12917137,4.41598558,0.07264315,42.77359009,0.05812809,15.07363391,0.01002097,0.00076048,0.24476938,0
../data/raw/pump/id_00/normal/00000358.wav,9.154e-05,0.86293286,13881.58964162,-4.795e-05,13.18058586,3.87635422,0.06413332,63.39332199,0.02935616,14.97021009,0.00951631,0.00078688,0.26139581,0
../data/raw/pump/id_00/normal/00000830.wav,0.00010231,2.6782105,19246.11338874,-4.865e-05,13.32693863,4.44692802,0.05637074,78.66313171,0.04700562,15.42208551,0.01002906,0.00114977,0.23093302,0
